,t,x,y,z,vx,vy,vz,QE,v_mag
3780,37.80000000000105,13655.278138405905,3961.5864021327184,126.45836246474887,241.2733308138839,-127.47728409973236,5.476547025077472,-495.10808675185655,272.8796037146597
3781,37.81000000000105,13657.690487292402,3960.310542522662,126.51313789153483,241.23488864968016,-127.5859610056162,5.477542678594793,-495.5337729187705,272.89640698908113
3782,37.820000000001045,13660.10245182206,3959.0335959443587,126.56792327696155,241.19645296570081,-127.69465783035216,5.478538542673266,-495.95946097892545,272.9132729671575
3783,37.83000000000104,13662.514032059618,3957.7555621983583,126.62271862313865,241.158023755826,-127.8033746000199,5.479534617709963,-496.38515080958985,272.93020166513
3784,37.84000000000104,13664.925228069758,3956.476441084951,126.67752393217968,241.1196010139393,-127.9121113407298,5.480530904102235,-496.81084228807435,272.94719309925966
3785,37.85000000000104,13667.336039917098,3955.196232404165,126.73233920620216,241.08118473392767,-128.020868078623,5.4815274022477025,-497.2365352917317,272.96424728582747
3786,37.86000000000104,13669.746467666195,3953.9149359557664,126.7871644473276,241.0427749096815,-128.1296448398715,5.482524112544265,-497.6622296979577,272.9813642411346
3787,37.870000000001035,13672.156511381545,3952.6325515392596,126.8419996576815,241.00437153509452,-128.2384416506781,5.483521035390096,-498.087925384191,272.9985439815023
3788,37.88000000000103,13674.566171127586,3951.349078953887,126.89684483939334,240.9659746040639,-128.34725853727664,5.484518171183645,-498.5136222279133,273.01578652327214
3789,37.89000000000103,13676.97544696869,3950.0645179986277,126.95169999459658,240.92758411049016,-128.45609552593186,5.485515520323638,-498.93932010664946,273.03309188280576
3790,37.90000000000103,13679.384338969174,3948.778868472198,127.00656512542866,240.88920004827725,-128.56495264293957,5.486513083209078,-499.36501889796887,273.0504600764852
3791,37.91000000000103,13681.792847193286,3947.492130173052,127.06144023403105,240.85082241133244,-128.67382991462668,5.4875108602392455,-499.79071847948376,273.06789112071283
3792,37.920000000001025,13684.200971705222,3946.2043028993785,127.11632532254919,240.81245119356643,-128.78272736735127,5.488508851813698,-500.21641872885095,273.08538503191147
3793,37.93000000000102,13686.608712569112,3944.9153864491036,127.17122039313251,240.77408638889324,-128.89164502750256,5.489507058332273,-500.6421195237718,273.10294182652433
3794,37.94000000000102,13689.016069849024,3943.625380619889,127.22612544793446,240.73572799123025,-129.0005829215011,5.490505480195084,-501.06782074199174,273.12056152101525
3795,37.95000000000102,13691.42304360897,3942.334285209131,127.28104048911248,240.69737599449823,-129.10954107579872,5.491504117802527,-501.49352226130156,273.13824413186853
3796,37.96000000000102,13693.829633912896,3941.042100013962,127.33596551882803,240.65903039262128,-129.21851951687864,5.492502971555274,-501.9192239595371,273.1559896755891
3797,37.970000000001015,13696.235840824691,3939.7488248312497,127.39090053924657,240.62069117952686,-129.32751827125549,5.493502041854279,-502.344925714579,273.1737981687028
3798,37.98000000000101,13698.641664408182,3938.454459457595,127.44584555253758,240.5823583491458,-129.43653736547537,5.494501329100777,-502.7706274043541,273.19166962775586
3799,37.99000000000101,13701.047104727137,3937.159003689334,127.50080056087454,240.54403189541225,-129.545576826116,5.495500833696284,-503.1963289068348,273.2096040693157
3800,38.00000000000101,13703.45216184526,3935.862457322536,127.55576556643496,240.50571181226366,-129.65463667978653,5.496500556042596,-503.62203010003935,273.22760150997016
3801,38.01000000000101,13705.856835826196,3934.564820153005,127.61074057140037,240.46739809364087,-129.76371695312795,5.497500496541791,-504.04773086203267,273.2456619663285
3802,38.020000000001005,13708.26112673353,3933.2660919762766,127.66572557795634,240.429090733488,-129.87281767281283,5.4985006555962315,-504.4734310709258,273.2637854550205
3803,38.030000000001,13710.665034630789,3931.966272587621,127.72072058829242,240.39078972575257,-129.98193886554552,5.499501033608561,-504.89913060487703,273.2819719926973
3804,38.040000000001,13713.068559581432,3930.6653617820402,127.77572560460224,240.3524950643853,-130.0910805580622,5.500501630981706,-505.32482934209105,273.3002215960309
3805,38.050000000001,13715.471701648865,3929.363359354269,127.83074062908344,240.31420674334032,-130.20024277713094,5.5015024481188775,-505.7505271608202,273.3185342817145
3806,38.060000000001,13717.87446089643,3928.0602650987735,127.88576566393768,240.27592475657502,-130.3094255495517,5.502503485423571,-506.17622393936426,273.33691006646256
3807,38.070000000000995,13720.27683738741,3926.756078809752,127.94080071137067,240.23764909805016,-130.41862890215646,5.503504743299565,-506.6019195560706,273.35534896701085
3808,38.08000000000099,13722.678831185027,3925.450800281134,127.99584577359218,240.1993797617297,-130.52785286180924,5.504506222150926,-507.0276138893348,273.37385100011625
3809,38.09000000000099,13725.080442352442,3924.1444293065797,128.050900852816,240.16111674158097,-130.63709745540612,5.505507922382003,-507.45330681760043,273.3924161825572
3810,38.10000000000099,13727.481670952759,3922.8369656794807,128.10596595125998,240.1228600315746,-130.7463627098754,5.506509844397434,-507.87899821935946,273.4110445311335
3811,38.11000000000099,13729.882517049016,3921.528409192959,128.161041071146,240.08460962568444,-130.85564865217754,5.507511988602141,-508.3046879731525,273.4297360626664
3812,38.120000000000985,13732.282980704194,3920.2187596398658,128.2161262147,240.04636551788766,-130.96495530930528,5.508514355401334,-508.7303759575696,273.4484907939988
3813,38.13000000000098,13734.683061981215,3918.908016812783,128.27122138415203,240.00812770216476,-131.0742827082837,5.50951694520051,-509.15606205124925,273.46730874199517
3814,38.14000000000098,13737.08276094294,3917.5961805040215,128.32632658173608,239.96989617249943,-131.18363087617027,5.510519758405456,-509.5817461328795,273.4861899235416
3815,38.15000000000098,13739.482077652168,3916.283250505621,128.3814418096903,239.93167092287868,-131.29299984005485,5.511522795422245,-510.00742808119827,273.50513435554586
3816,38.16000000000098,13741.881012171641,3914.9692266093502,128.43656707025687,239.89345194729276,-131.40238962705985,5.512526056657239,-510.43310777499346,273.5241420549376
3817,38.170000000000975,13744.279564564038,3913.654108606707,128.49170236568204,239.8552392397352,-131.51180026434022,5.513529542517091,-510.8587850931024,273.5432130386684
3818,38.18000000000097,13746.67773489198,3912.337896288916,128.54684769821614,239.8170327942028,-131.62123177908356,5.514533253408742,-511.28445991441345,273.5623473237115
3819,38.19000000000097,13749.075523218027,3911.020589446931,128.60200307011354,239.77883260469557,-131.73068419851006,5.515537189739424,-511.71013211786527,273.5815449270623
3820,38.20000000000097,13751.472929604679,3909.702187871432,128.65716848363272,239.7406386652168,-131.84015754987269,5.51654135191666,-512.135801582447,273.6008058657381
3821,38.21000000000097,13753.869954114376,3908.382691352828,128.7123439410362,239.70245096977303,-131.94965186045718,5.517545740348265,-512.5614681871997,273.62013015677826
3822,38.220000000000965,13756.266596809499,3907.0620996812518,128.76752944459062,239.66426951237398,-132.05916715758215,5.518550355442343,-512.9871318112146,273.6395178172445
3823,38.23000000000096,13758.66285775237,3905.740412646566,128.8227249965667,239.62609428703269,-132.16870346859912,5.519555197607294,-513.4127923336355,273.6589688642204
3824,38.24000000000096,13761.058737005247,3904.417630038357,128.87793059923922,239.58792528776536,-132.2782608208925,5.520560267251806,-513.8384496336571,273.6784833148121
3825,38.25000000000096,13763.454234630333,3903.093751645938,128.93314625488708,239.54976250859144,-132.38783924187982,5.521565564784865,-514.2641035905267,273.6980611861479
3826,38.26000000000096,13765.849350689768,3901.768777258348,128.98837196579325,239.51160594353365,-132.49743875901157,5.522571090615747,-514.6897540835431,273.71770249537855
3827,38.270000000000955,13768.244085245635,3900.44270666435,129.0436077342448,239.47345558661786,-132.6070593997715,5.523576845154024,-515.1154009920587,273.7374072596771
3828,38.28000000000095,13770.638438359954,3899.1155396524337,129.0988535625329,239.43531143187317,-132.71670119167644,5.524582828809562,-515.5410441954773,273.7571754962394
3829,38.29000000000095,13773.032410094687,3897.7872760108107,129.1541094529528,239.3971734733319,-132.82636416227655,5.5255890419925215,-515.9666835732565,273.7770072222835
3830,38.30000000000095,13775.426000511738,3896.457915527419,129.20937540780395,239.35904170502957,-132.9360483391553,5.52659548511336,-516.3923190049067,273.79690245505026
3831,38.31000000000095,13777.819209672947,3895.12745798992,129.26465142938977,239.3209161210049,-133.0457537499295,5.527602158582828,-516.817950369992,273.8168612118033
3832,38.320000000000945,13780.2120376401,3893.7959031856976,129.3199375200179,239.2827967152998,-133.15548042224944,5.5286090628119755,-517.2435775481296,273.8368835098288
3833,38.33000000000094,13782.60448447492,3892.4632509018597,129.37523368200002,239.2446834819594,-133.26522838379884,5.52961619821215,-517.6692004189913,273.8569693664359
3834,38.34000000000094,13784.99655023907,3891.1295009252367,129.43053991765197,239.20657641503198,-133.374997662295,5.530623565194992,-518.094818862302,273.8771187989565
3835,38.35000000000094,13787.388234994156,3889.794653042382,129.4858562292937,239.168475508569,-133.4847882854888,5.531631164172446,-518.520432757842,273.8973318247455
3836,38.36000000000094,13789.779538801722,3888.45870703957,129.54118261924927,239.13038075662513,-133.59460028116484,5.53263899555675,-518.9460419854453,273.91760846118075
3837,38.370000000000935,13792.170461723255,3887.121662702799,129.59651908984688,239.0922921532582,-133.70443367714142,5.533647059760443,-519.3716464250012,273.9379487256632
3838,38.38000000000093,13794.561003820181,3885.7835198177863,129.65186564341883,239.0542096925292,-133.81428850127065,5.534655357196363,-519.7972459564538,273.9583526356169
3839,38.39000000000093,13796.951165153867,3884.4442781699718,129.70722228230161,239.01613336850232,-133.92416478143846,5.535663888277648,-520.2228404598029,273.9788202084891
3840,38.40000000000093,13799.34094578562,3883.103937544516,129.7625890088358,238.97806317524487,-134.0340625455647,5.536672653417737,-520.648429815103,273.9993514617501
3841,38.41000000000093,13801.730345776688,3881.7624977263,129.8179658253661,238.93999910682732,-134.14398182160315,5.5376816530303685,-521.0740139024649,274.0199464128939
3842,38.420000000000925,13804.119365188262,3880.4199584999246,129.8733527342414,238.9019411573233,-134.2539226375417,5.538690887529583,-521.4995926020551,274.04060507943746
3843,38.43000000000092,13806.50800408147,3879.0763196497105,129.92874973781468,238.86388932080962,-134.3638850214023,5.539700357329724,-521.9251657940968,274.0613274789214
3844,38.44000000000092,13808.896262517384,3877.731580959698,129.98415683844314,238.82584359136618,-134.47386900124098,5.540710062845435,-522.3507333588686,274.0821136289098
3845,38.45000000000092,13811.284140557014,3876.3857422136466,130.03957403848807,238.78780396307604,-134.58387460514808,5.541720004491665,-522.7762951767068,274.1029635469902
3846,38.46000000000092,13813.671638261314,3875.0388031950342,130.0950013403149,238.74977043002542,-134.69390186124815,5.542730182683663,-523.2018511280039,274.12387725077394
