,t,x,y,z,vx,vy,QE,v_mag
1175,11.749999999999794,6218.995666656439,3702.647828451458,0,464.6583930607999,108.21523958195061,233.0673965551578,477.0932406978994
1176,11.759999999999794,6223.641392822361,3703.7285396551797,0,464.5726165921468,108.07112037220834,232.80919797789417,476.9770258049943
1177,11.769999999999794,6228.286261649267,3704.807809796541,0,464.48688269055344,107.92701413610575,232.5508799812444,476.8608859740156
1178,11.779999999999793,6232.930273562371,3705.885639005061,0,464.4011913105042,107.78292085202338,232.29244256033434,476.74482117586666
1179,11.789999999999793,6237.573428986437,3706.962027410045,0,464.3155424065418,107.63884049836204,232.03388571031886,476.6288313815195
1180,11.799999999999793,6242.215728345769,3708.03697514058,0,464.22993593326726,107.49477305354279,231.77520942638193,476.5129165620153
1181,11.809999999999793,6246.857172064222,3709.11048232554,0,464.1443718453397,107.35071849600688,231.51641370373704,476.39707668846364
1182,11.819999999999792,6251.497760565197,3710.182549093582,0,464.05885009747635,107.20667680421573,231.25749853762693,476.2813117320431
1183,11.829999999999792,6256.137494271641,3711.253175573149,0,463.97337064445225,107.06264795665088,230.99846392332384,476.16562166400047
1184,11.839999999999792,6260.776373606052,3712.322361892467,0,463.88793344110036,106.91863193181395,230.73930985612967,476.0500064556511
1185,11.849999999999792,6265.414398990475,3713.3901081795493,0,463.8025384423114,106.77462870822662,230.48003633137597,475.9344660783787
1186,11.859999999999792,6270.0515708465055,3714.4564145621935,0,463.7171856030338,106.63063826443053,230.2206433444239,475.8190005036351
1187,11.869999999999791,6274.687889595288,3715.5212811679835,0,463.6318748782734,106.48666057898734,229.96113089066483,475.70360970294035
1188,11.879999999999791,6279.323355657519,3716.584708124288,0,463.54660622309365,106.34269563047862,229.70149896551985,475.58829364788244
1189,11.889999999999791,6283.957969453445,3717.646695558263,0,463.4613795926153,106.1987433975058,229.4417475644402,475.4730523101173
1190,11.89999999999979,6288.591731402865,3718.7072435968503,0,463.3761949420164,106.05480385869018,229.18187668290727,475.35788566136864
1191,11.90999999999979,6293.2246419251305,3719.766352366777,0,463.29105222653214,105.91087699267288,228.92188631643285,475.24279367342797
1192,11.91999999999979,6297.856701439145,3720.8240219945583,0,463.20595140145485,105.76696277811477,228.66177646055883,475.1277763181543
1193,11.92999999999979,6302.487910363366,3721.880252606495,0,463.1208924221338,105.62306119369647,228.4015471108578,475.0128335674742
1194,11.93999999999979,6307.118269115806,3722.935044328676,0,463.0358752439752,105.47917221811828,228.1411982629327,474.8979653933818
1195,11.94999999999979,6311.74777811403,3723.988397286977,0,462.95089982244207,105.33529583010016,227.8807299124173,474.7831717679382
1196,11.95999999999979,6316.37643777516,3725.0403116070606,0,462.865966113054,105.1914320083817,227.62014205497607,474.668452663272
1197,11.96999999999979,6321.004248515875,3726.0907874143777,0,462.7810740713874,105.04758073172202,227.35943468630424,474.55380805157876
1198,11.979999999999789,6325.631210752405,3727.1398248341666,0,462.69622365307504,104.90374197889984,227.09860780212802,474.43923790512105
1199,11.989999999999789,6330.257324900544,3728.1874239914537,0,462.61141481380616,104.75991572871335,226.83766139820477,474.32474219622844
1200,11.999999999999789,6334.882591375637,3729.2335850110535,0,462.5266475093264,104.61610195998021,226.5765954703229,474.2103208972972
1201,12.009999999999788,6339.5070105925915,3730.278308017569,0,462.4419216954375,104.4723006515375,226.31541001430188,474.09597398079046
1202,12.019999999999788,6344.130582965871,3731.3215931353916,0,462.3572373279975,104.32851178224168,226.0541050259928,473.9817014192379
1203,12.029999999999788,6348.7533089095,3732.363440488701,0,462.2725943629204,104.18473533096856,225.79268050127808,473.8675031852354
1204,12.039999999999788,6353.3751888370625,3733.4038502014673,0,462.1879927561762,104.04097127661329,225.53113643607156,473.75337925144584
1205,12.049999999999788,6357.9962231617,3734.4428223974483,0,462.1034324637907,103.89721959809025,225.26947282631875,473.6393295905978
1206,12.059999999999787,6362.616412296118,3735.4803572001915,0,462.01891344184554,103.75348027433307,225.00768966799694,473.52535417548654
